Name  |  Old Price  |  New Price  |  Characteristics  |  Link
BOMASEPT G Płyn do RĄK - Dezynfekcja 5L  |    |  33,88 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: Chemia Bomar Producent: Chemia Bomar Postać: płyn Model: Bomasept Forma: gotowy roztwór Pojemność: 5 l Waga: 5 kg Przeznaczenie: dezynfekcja rąk i skóry, dezynfekcja narzędzi, dezynfekcja powierzchni Spektrum działania: bakterie, wirusy, grzyby, prątki, spory  |  https://allegro.pl/oferta/bomasept-g-plyn-do-rak-dezynfekcja-5l-9253327632
Ero-Tabs 6 BARDZO SILNE TABLETKI NA POTENCJĘ  |    |  149,00 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: Ero-tabs 6 Nazwa: Ero-tabs Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 6 szt. Producent: inny producent Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/ero-tabs-6-bardzo-silne-tabletki-na-potencje-6959636506
NAWILŻACZ POWIETRZA DYFUZOR ZAPACHOWY AROMATERAPIA  |  120,00 zł  |  40,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.2 kg Rodzaj: nawilżacze ultradźwiękowe Filtry: nawilżający Marka: Inna marka (Leafair) Model: AJ-507 Cechy dodatkowe: lampka nocna Kolor dominujący: brązowy Maksymalna wielkość pomieszczenia: 15 m² Pojemność zbiornika: 210 l Waga produktu: 0.2 kg Moc: 5 W Zasilanie: USB Kod producenta: Nawilżacz Powietrza Funkcje: aromaterapia, nawilżanie, oczyszczanie  |  https://allegro.pl/oferta/nawilzacz-powietrza-dyfuzor-zapachowy-aromaterapia-8845694876
Termofor DUŻY gumowy w pokrowcu SOXO SERCE LAMA  |  49,99 zł  |  29,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: gumowy Kolor dominujący: szary Cechy dodatkowe: pokrowiec pluszowy (maskotka) Marka: Soxo Materiał: inny Pojemność: 1.8 l  |  Parametry dodatkowe Przeznaczenie:: na kolki u dzieci, rozgrzewające, relaksacyjne  |  https://allegro.pl/oferta/termofor-duzy-gumowy-w-pokrowcu-soxo-serce-lama-7825905066
NAWILŻACZ POWIETRZA DYFUZOR ZAPACHOWY AROMATERAPIA  |  129,00 zł  |  40,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: nawilżacze parowe Filtry: nawilżający Marka: Inna marka Model: Ultrasonic Aroma HUmidifier Kolor dominujący: wielokolorowy Maksymalna wielkość pomieszczenia: 15 m² Czas działania: 4 h Wydajność: 20 ml/h Pojemność zbiornika: 0.13 l Poziom hałasu: 36 dB Szerokość produktu: 10 cm Wysokość produktu: 10 cm Głębokość produktu: 10 cm Waga produktu: 0.14 kg Długość przewodu zasilającego: 0.96 m Moc: 3 W Zasilanie: USB Kod producenta: MB-14003 Funkcje: aromaterapia, nawilżanie, oczyszczanie Cechy dodatkowe: automatyczne wyłączanie, lampka nocna, tryb nocny  |  https://allegro.pl/oferta/nawilzacz-powietrza-dyfuzor-zapachowy-aromaterapia-9633909816
Koncentrator Tlenu Przenośny LoveGO WYSYŁKA DZIŚ  |  9 999,00 zł  |  8 999,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 7 kg Rodzaj: przenośne Marka: Lovego Model: LG103 Kod producenta: LG103 Kolor dominujący: czarny Przepływ tlenu: 1-7 l/min Stężenie tlenu: 94-96% Pobór mocy: 90 W Zasilanie: sieciowo-akumulatorowe  |  https://allegro.pl/oferta/koncentrator-tlenu-przenosny-lovego-wysylka-dzis-9153397805
Maseczka chirurgiczna Niebieska typ II, 50 szt  |  69,00 zł  |  59,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: niebieski Producent: Medivon Model: MDV-4420 Liczba sztuk: 50 szt.  |  Parametry dodatkowe Faktura VAT: Tak  |  https://allegro.pl/events/clicks?emission_unit_id=af9ec439-3370-45aa-8336-c211863c0ef8&type=OFFER&ts=1605183034044&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fmaseczka-chirurgiczna-niebieska-typ-ii-50-szt-9839841029%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DOWFhZTI5ODgtMGU2NS00NGYwLTk1N2UtNzE5NDM5NThlODBiAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=08e0c5785df5ea5bdefad945cf896031
3 x Ero-Tabs SILNE TABLETKI NA POTENCJĘ EREKCJĘ  |    |  75,00 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: Ero-tabs 3 Nazwa: Wiagra Viagra Cialis Kamagra Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 3 szt. Producent: inny producent (Ero-Tabs) Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/3-x-ero-tabs-silne-tabletki-na-potencje-erekcje-7262875346
Pulsoksymetr napalcowy medyczny ACCURATE FS10C  |  259,00 zł  |  139,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka (Accurate FS 10) Model: ACCURATE FS10C Funkcje: wskaźnik poziomu baterii Kolor dominujący: granatowy Zasilanie: bateryjne Kod producenta: ACCURATE FS10C  |  https://allegro.pl/oferta/pulsoksymetr-napalcowy-medyczny-accurate-fs10c-9293514219
Termometr Medyczny Scala SC28 elastyczna końcówka  |  29,99 zł  |  16,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: inny Cechy dodatkowe: brak Marka: Inna marka (Scala SC28) Model: Scala SC28 Kod producenta: 4022356010492 Wyświetlacz: inny Zasilanie: bateryjne Miejsce pomiaru: odbyt, pod pachą, usta  |  https://allegro.pl/oferta/termometr-medyczny-scala-sc28-elastyczna-koncowka-9846530824
TERMOMETR BEZDOTYKOWY wysyłka z Polski  |  99,00 zł  |  69,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę bez VAT Rodzaj: bezdotykowe Miejsce pomiaru: czoło Marka: Inna marka Model: UX-A-01 Kod producenta: UX-A-01 Wyświetlacz: LCD Czas pomiaru: 1 s Liczba zapamiętywanych pomiarów: 32 Zasilanie: bateryjne Cechy dodatkowe: alarm gorączki, automatyczne wyłączanie, baterie w zestawie, sygnały dźwiękowe  |  https://allegro.pl/oferta/termometr-bezdotykowy-wysylka-z-polski-9729495617
2x Man-Power TABLETKI NA POTENCJE EREKCJE WZWÓD  |    |  79,00 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: 06021502 Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 2 szt. Producent: inny producent Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/2x-man-power-tabletki-na-potencje-erekcje-wzwod-9105905808
TERMOMETR BEZDOTYKOWY MEDYCZNY ELEKTRONICZNY LCD  |  164,99 zł  |  124,97 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezdotykowe Marka: Inna marka (OUTAD) Model: Thermometer LCD Kod producenta: OUTAD Wyświetlacz: LCD Miejsce pomiaru: czoło, odbyt, pochwa, pod pachą, ucho, usta Cechy dodatkowe: automatyczne wyłączanie, podświetlany wyświetlacz, pomiar temperatury otoczenia, wybór jednostki pomiaru  |  https://allegro.pl/oferta/termometr-bezdotykowy-medyczny-elektroniczny-lcd-9337682846
3x Man-Power TABLETKI NA POTENCJE EREKCJE WZWÓD  |    |  109,00 zł  |  Faktura: Wystawiam fakturę VAT Kod producenta: 06021502 Przeznaczenie: dla mężczyzn Postać: kapsułki Liczba sztuk: 3 szt. Producent: inny producent Cechy dodatkowe: bez cukru, bez laktozy, bezglutenowy, wegański, wegetariański  |  https://allegro.pl/oferta/3x-man-power-tabletki-na-potencje-erekcje-wzwod-9105899711
Napalcowy pulsoksymetr Frahs pulsometr Tętno  |    |  45,90 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka (01) Model: 01 Kolor dominujący: inny Zasilanie: bateryjne Kod producenta: 01 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/napalcowy-pulsoksymetr-frahs-pulsometr-tetno-9882241643
TERMOMETR ELEKTRONICZNY BEZDOTYKOWY MEDYCZNY LCD  |  229,99 zł  |  139,97 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezdotykowe Marka: Inna marka (Infrared) Model: Termometr Kod producenta: Infrared Thermometer Wyświetlacz: LCD Miejsce pomiaru: czoło, odbyt, pochwa, pod pachą, ucho, usta Cechy dodatkowe: automatyczne wyłączanie, podświetlany wyświetlacz, pomiar temperatury otoczenia, wybór jednostki pomiaru  |  https://allegro.pl/oferta/termometr-elektroniczny-bezdotykowy-medyczny-lcd-9282720031
TERMOFOR SOXO W FUTERKU PLUSZOWYM POKROWCU DUŻY  |  39,99 zł  |  24,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: gumowy Kolor dominujący: różowy Cechy dodatkowe: pokrowiec pluszowy (maskotka) Marka: Soxo Materiał: inny Pojemność: 1.8 l  |  https://allegro.pl/oferta/termofor-soxo-w-futerku-pluszowym-pokrowcu-duzy-8498964359
  |    |  999,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: ozonONE Pojemność komory: 70 l Model: KOA-2  |  https://allegro.pl/events/clicks?emission_unit_id=89cf7d87-fa93-4f08-84b5-01c187c801e2&type=OFFER&ts=1605183034044&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fstacja-do-dezynfekcji-wirusow-i-bakterii-ozonem-9883358776%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZDI4YmNmYWYtYmFiZS00ZmZlLThjYzAtZWUzOWMxNmQ2OTdlAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=b7b6b5bdad60d4a4c5c37c4f62e87e9b
TERMOFOR DO STÓP DR SOXO W FUTRZANYM POKROWCU  |  39,99 zł  |  19,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: brak informacji Kolor dominujący: czarny Cechy dodatkowe: pokrowiec pluszowy (maskotka) Marka: Soxo Materiał: inny  |  https://allegro.pl/oferta/termofor-do-stop-dr-soxo-w-futrzanym-pokrowcu-9250479236
8x KOŃCÓWEK DO SZCZOTECZKI PHILIPS SONICARE +BONUS  |  36,90 zł  |  13,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: KX1405 Waga (z opakowaniem): 0.1 kg Rodzaj: zamiennik Przeznaczenie: do szczoteczek Philips Liczba końcówek: 8  |  Parametry dodatkowe Wyciskacz do pasty: 1 szt. Kolorowe gumki na końcówki: granatowy, błękitny, zielony, szary Twardość włókien: 3 (w skali od 1-5) Rodzaj włókien: masujący dziąsła  |  https://allegro.pl/oferta/8x-koncowek-do-szczoteczki-philips-sonicare-bonus-9835169982
VIGOMED Aparat Słuchowy Akumulator ORYGINALNY  |  797,00 zł  |  147,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Typ: aparaty słuchowe Rodzaj: zauszne Ucho: prawe i lewe Marka: Inna marka Model: VHP-203 Kod producenta: VHP-203 Maksymalna głośność: 118 dB Maksymalne wzmocnienie: 128 dB Czas działania: 12 h Liczba nakładek silikonowych: 4 Zasilanie: akumulatorowe Cechy dodatkowe: etui, regulacja głośności  |  https://allegro.pl/oferta/vigomed-aparat-sluchowy-akumulator-oryginalny-9734660945
NAWILŻACZ POWIETRZA AROMATERAPIA JONIZATOR 4,5L  |  400,00 zł  |  249,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 1 kg Rodzaj: nawilżacze ultradźwiękowe Filtry: brak informacji Marka: Inna marka (Transa Electronics) Model: NT-315 Kolor dominujący: biały Maksymalna wielkość pomieszczenia: 25 m² Czas działania: 12 h Wydajność: 300 ml/h Pojemność zbiornika: 4.5 l Poziom hałasu: 35 dB Szerokość produktu: 17.5 cm Wysokość produktu: 52 cm Głębokość produktu: 17.5 cm Waga produktu: 1 kg Długość przewodu zasilającego: 1.4 m Moc: 25 W Zasilanie: sieciowe Kod producenta: NT-315 Funkcje: aromaterapia, jonizacja, nawilżanie Cechy dodatkowe: automatyczne wyłączanie, czujnik poziomu wody, higrometr, higrostat, lampka nocna, obrotowa dysza, panel dotykowy, pilot, timer, tryb nocny, wyjmowany zbiornik na wodę, wyświetlacz  |  https://allegro.pl/oferta/nawilzacz-powietrza-aromaterapia-jonizator-4-5l-8083125078
Pulsoksymetr napalcowy medyczny ACCURATE FS10C 1x  |    |  47,84 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Waga (z opakowaniem): 0.284 kg Marka: Inna marka (YAD-002-004) Model: YAD-002-004 Zakres pomiaru saturacji: 70-99% Zakres pomiaru tętna: 30-240 BPM Kolor dominujący: niebieski Szerokość produktu: 3.175 cm Wysokość produktu: 3.0988 cm Głębokość produktu: 11.15568 cm Waga produktu: 0.05 kg Zasilanie: bateryjne Kod producenta: EBT17211 Funkcje: automatyczne wyłączanie, wskaźnik poziomu baterii  |  https://allegro.pl/oferta/pulsoksymetr-napalcowy-medyczny-accurate-fs10c-1x-9882151863
PODKŁADKA PODPÓRKA LĘDŹWIOWA POD PLECY  |  79,00 zł  |  10,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: Podkładka na fotel - 13078 Rodzaj: lędźwiowa Cechy dodatkowe: do samochodu Marka: Home Appliances Model: inny Kolor dominujący: czarny  |  https://allegro.pl/oferta/podkladka-podporka-ledzwiowa-pod-plecy-8947153621
BEZDOTYKOWY MEDYCZNY NIEZAWODNY TERMOMETR LCD HIT!  |  169,99 zł  |  99,97 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezdotykowe Marka: Inna marka (KKMOON) Model: KKMOON Kod producenta: Infrared Thermometer Wyświetlacz: LCD Miejsce pomiaru: czoło, odbyt, pochwa, pod pachą, ucho, usta Cechy dodatkowe: automatyczne wyłączanie, podświetlany wyświetlacz, pomiar temperatury otoczenia, wybór jednostki pomiaru  |  https://allegro.pl/oferta/bezdotykowy-medyczny-niezawodny-termometr-lcd-hit-9332391222
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR TĘTNO  |    |  33,90 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka (0001) Model: Pulsoksymetry Kolor dominujący: inny Zasilanie: bateryjne Kod producenta: TFT GMT Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-tetno-9882182699
Lampa UV-C bakteriobójcza 72W dezynfekcja STERILON  |  999,00 zł  |  699,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezpośredniego działania Mocowanie: statywowe Dodatkowe wyposażenie: brak Producent: Lena Lighting Model: Sterilon 72W Moc: 72 W  |  https://allegro.pl/events/clicks?emission_unit_id=fbe2e4aa-a0e9-483a-8f90-db9c4116e6d4&type=OFFER&ts=1605183034044&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Flampa-uv-c-bakteriobojcza-72w-dezynfekcja-sterilon-9433585232%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYWVkNmJjYTQtNTcwZi00NjBhLThlNGItZWI5NDA0YTI4YTRhAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=432ae36742fdca821c3e7f9c2870172b
Napalcowy pulsoksymetr Frahs pulsometr Tętno  |    |  45,90 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka (01) Model: 01 Kolor dominujący: inny Zasilanie: bateryjne Kod producenta: 01 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/napalcowy-pulsoksymetr-frahs-pulsometr-tetno-9878685376
Pulsoksymetr napalcowy medyczny ACCURATE FS10C  |  189,00 zł  |  109,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka (Accurate) Model: FS10C Funkcje: wskaźnik poziomu baterii Kolor dominujący: niebieski Zasilanie: bateryjne Kod producenta: 5901793642581  |  https://allegro.pl/oferta/pulsoksymetr-napalcowy-medyczny-accurate-fs10c-9911819842
Koncentrator TLENU DE-1A 1L-7L Pulsoksymetr GRATIS  |    |  2 299,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 9 kg Rodzaj: przenośne Marka: DEDAKJ Model: DE-1A Kod producenta: GENERATOR KONCENTRATOR TLENU Kolor dominujący: biały Stężenie tlenu: 30-93% Poziom hałasu: 45 dB Szerokość produktu: 34 cm Wysokość produktu: 31 cm Głębokość produktu: 18 cm Waga produktu: 6.5 kg Pobór mocy: 120 W Zasilanie: sieciowe  |  https://allegro.pl/oferta/koncentrator-tlenu-de-1a-1l-7l-pulsoksymetr-gratis-9904501697
RĘKAWICZKI RĘKAWICE FOLIOWE OCHRONNE 100SZT. HDPE  |    |  4,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: foliowe Typ: bezpudrowe Rozmiar: inny Producent: inny Kolor dominujący: bezbarwny Liczba sztuk: 100 szt.  |  https://allegro.pl/oferta/rekawiczki-rekawice-foliowe-ochronne-100szt-hdpe-9264407252
HIT ALLEGRO AntiViro PŁYN DO DEZYNFEKCJI RĄK 5 L  |  249,00 zł  |  99,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: Patchem  |  https://allegro.pl/events/clicks?emission_unit_id=e28e3705-30a9-4121-b8f9-3ccd3103b9ed&type=OFFER&ts=1605183034044&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fhit-allegro-antiviro-plyn-do-dezynfekcji-rak-5-l-9816586361%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYzQxMjExZWYtNmU4Ny00ZjJhLTk5YTEtNGJjODNjZWNjZTQ3AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=b9f2b04edccea47a6d4280f7743afd1f
Rękawice winylowe DAXWELL bezpudrowe 100 szt. L  |    |  37,29 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: winylowe Typ: bezpudrowe Rozmiar: L Producent: Daxwell Model: F10001750B Kolor dominujący: bezbarwny Liczba sztuk: 100 szt.  |  https://allegro.pl/oferta/rekawice-winylowe-daxwell-bezpudrowe-100-szt-l-9775030490
Wkładki Always Discreet 40 szt Long  |  12,99 zł  |  10,49 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Przeznaczenie: uniwersalne Marka: inna Liczba sztuk w opakowaniu: 40 szt.  |  https://allegro.pl/events/clicks?emission_unit_id=27ecaf63-a903-4ceb-8c6a-6b5ff351b3b7&type=OFFER&ts=1605183034044&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fwkladki-always-discreet-40-szt-long-9339491385%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYjBiNGMzNGYtYzY1Ny00MzEwLWIzNjMtNGFkYTdmMGJjODIwAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=956a264839cc3a885033c502e546aa61
NAJPOPULARNIEJSZE KOŃCÓWKI DO SZCZOTECZKI ORAL-B  |  49,99 zł  |  23,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inna Rodzaj: zamiennik Przeznaczenie: do szczoteczek Oral-B Liczba końcówek: 12  |  https://allegro.pl/oferta/najpopularniejsze-koncowki-do-szczoteczki-oral-b-9175340071
MEDYCZNY PULSOKSYMETR + TERMOMETR BEZDOTYKOWY  |  399,99 zł  |  239,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka Model: FINGER CLIP PULSE Zakres pomiaru saturacji: 2-100% Zakres pomiaru tętna: 30-240 BPM Kolor dominujący: biały Zasilanie: bateryjne Kod producenta: MEDYCZNY PULSOKSYMETR TERMOMETR BEZDOTYKOWY Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-termometr-bezdotykowy-9885774526
Żel antybakteryjny dezynfekujący do rąk 76% 100ml  |  7,99 zł  |  5,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT  |  https://allegro.pl/events/clicks?emission_unit_id=36dd8178-e6a4-4b3d-bc37-d4e2af6913dc&type=OFFER&ts=1605183034715&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fzel-antybakteryjny-dezynfekujacy-do-rak-76-100ml-9245268267%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZGJkYmExMmQtOTAxZS00ZTc4LTg5MWEtNWUyYTI1OWMzODI2AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=c3cd2989d576a856eff670f6410cb180
DUŻY ŻELOWY TERMOFOR KOMPRES CIEPŁY SOXO 22,5x12,5  |    |  14,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: żelowy Kolor dominujący: czerwony Cechy dodatkowe: brak Marka: Soxo Materiał: inny  |  https://allegro.pl/oferta/duzy-zelowy-termofor-kompres-cieply-soxo-22-5x12-5-9173103795
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR OLED  |  199,00 zł  |  85,00 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka Model: 50D Kolor dominujący: niebieski Zasilanie: bateryjne Kod producenta: SAWELL-TEMPERATURE-HLX Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-oled-9884475188
Poduszka elektryczna rozgrzewająca termofor Nowa  |  99,99 zł  |  79,97 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.85 kg Rodzaj: poduszka Marka: Inna marka (ELECTRIC HEATING PAD) Model: HP 39391 Kod producenta: 39391 Kolor dominujący: czerwony Materiał: polar Szerokość produktu: 40 cm Długość produktu: 40 cm Moc: 45 W Zasilanie: sieciowe Cechy dodatkowe: regulacja temperatury, zabezpieczenie przed przegrzaniem, zdejmowany pokrowiec  |  https://allegro.pl/oferta/poduszka-elektryczna-rozgrzewajaca-termofor-nowa-9637839166
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR TĘTNO  |    |  67,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.1 kg Marka: Inna marka (Vitalsun) Model: FINGER CLIP PULSE Zakres pomiaru saturacji: 2-100% Zakres pomiaru tętna: 30-240 BPM Kolor dominujący: niebieski Szerokość produktu: 5.7 cm Wysokość produktu: 3.2 cm Głębokość produktu: 3 cm Waga produktu: 0.05 kg Zasilanie: bateryjne Kod producenta: 5903631230134 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  Parametry dodatkowe instrukcja: j. polski opakowanie: kartonowe pudełko  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-tetno-9886602307
TERMOMETR BEZDOTYKOWY SZYBKI DLA KAŻDEGO PAMIĘĆ  |    |  69,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezdotykowe Miejsce pomiaru: czoło Marka: Inna marka Model: CK-T1501 Kod producenta: CK-T1501 Wyświetlacz: LCD Czas pomiaru: 1 s Liczba zapamiętywanych pomiarów: 32 Zasilanie: bateryjne Cechy dodatkowe: alarm gorączki, automatyczne wyłączanie, podświetlany wyświetlacz, pomiar temperatury otoczenia, wybór jednostki pomiaru  |  https://allegro.pl/oferta/termometr-bezdotykowy-szybki-dla-kazdego-pamiec-9851647403
Czarna maseczka 3-warstwowa, ochronna  |  69,00 zł  |  59,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: czarny Producent: Medivon Model: Czarna Maseczka Liczba sztuk: 50 szt.  |  https://allegro.pl/oferta/czarna-maseczka-3-warstwowa-ochronna-9846219408
Termometr kliniczny SCALA SC42TM  |    |  23,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: inny Cechy dodatkowe: brak Marka: Inna marka (Scala) Model: SC42TM Kod producenta: 4022356014490 Wyświetlacz: inny Zasilanie: bateryjne Miejsce pomiaru: odbyt, pod pachą, usta  |  https://allegro.pl/oferta/termometr-kliniczny-scala-sc42tm-9846537328
MASKA MASECZKA CHIRURGICZNA OCHRONNA 3W 50 sztuk  |  40,00 zł  |  13,75 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: niebieski Producent: inny (Chiny) Model: 3W Liczba sztuk: 50 szt.  |  https://allegro.pl/oferta/maska-maseczka-chirurgiczna-ochronna-3w-50-sztuk-9710638163
PODŚWIETLANY DYFUZOR NAWILŻACZ POWIETRZA ROZPYLACZ  |  139,99 zł  |  89,97 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: nawilżacze ultradźwiękowe Marka: Inna marka (Cactus 003) Model: Cactus 003 Kolor dominujący: biały Kod producenta: Cactus 003 Funkcje: jonizacja, nawilżanie Cechy dodatkowe: lampka nocna, przezroczysty zbiornik  |  https://allegro.pl/oferta/podswietlany-dyfuzor-nawilzacz-powietrza-rozpylacz-9729110926
PŁYN do DEZYNFEKCJI RĄK 5L - BOMASEPT G zapach  |  80,00 zł  |  41,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: Dezynfekcja rąk Producent: Chemia Bomar Waga (z opakowaniem): 5 kg Przeznaczenie: dezynfekcja rąk i skóry Postać: płyn Model: do rąk Forma: gotowy roztwór Pojemność: 5 l Waga: 5 kg Spektrum działania: bakterie, wirusy, grzyby  |  Parametry dodatkowe Zapach: Winogronowy  |  https://allegro.pl/events/clicks?emission_unit_id=8df00efe-a6db-4a68-8dcd-2f21e7973a58&type=OFFER&ts=1605183034715&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fplyn-do-dezynfekcji-rak-5l-bomasept-g-zapach-9363337020%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DOWNkYThhYWItNzc3Yi00NDY4LThlNjAtNDRmOGQ2MDUzNzFkAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=5a675ee3ea2ebab0e696f69e8a276803
Olejek eteryczny Zapach świąt 12 ML  |  9,99 zł  |  7,89 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: noezs1 Waga (z opakowaniem): 0.05 kg Rodzaj olejku: inny Producent: Naturalne Aromaty Pojemność: 12 ml  |  https://allegro.pl/oferta/olejek-eteryczny-zapach-swiat-12-ml-7674550352
